Specimen properties : Specimen label,"DIC_S1"
General : End Time,"Tuesday, February 23, 2016 2:33:57 PM"
Specimen properties : Thickness,"0.92000",mm
Specimen properties : Width,"10.10000",mm
Test : Test Rate,"1.00000",mm/min
Modulus (Chord 0.001 mm/mm - 0.003 mm/mm) : Modulus (Chord 0.001 mm/mm - 0.003 mm/mm),,GPa

Time,Extension,Load,Tensile strain (Extensometer),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"0.00000","0.00000","9.92922","0.00010","1.06858"
"0.10000","0.00044","10.08722","0.00022","1.08558"
"0.20000","0.00102","11.87950","0.00028","1.27847"
"0.30000","0.00378","21.73912","0.00016","2.33955"
"0.40000","0.00541","28.13587","0.00002","3.02797"
"0.50000","0.00707","33.76640","-0.00018","3.63392"
"0.60000","0.00873","40.13966","-0.00021","4.31981"
"0.70000","0.01039","46.12098","-0.00008","4.96352"
"0.80000","0.01209","52.08175","0.00008","5.60501"
"0.90000","0.01374","58.22962","0.00024","6.26664"
"1.00000","0.01540","64.44622","0.00031","6.93567"
"1.10000","0.01705","70.37704","0.00016","7.57394"
"1.20000","0.01875","76.02731","-0.00001","8.18202"
"1.30000","0.02042","82.43070","-0.00019","8.87115"
"1.40000","0.02207","88.39389","-0.00024","9.51290"
"1.50000","0.02374","94.31800","-0.00023","10.15045"
"1.60000","0.02542","100.16470","0.00001","10.77967"
"1.70000","0.02708","105.99983","0.00022","11.40764"
"1.80000","0.02872","111.69447","0.00025","12.02050"
"1.90000","0.03041","117.71682","0.00020","12.66862"
"2.00000","0.03209","123.28629","-0.00002","13.26800"
"2.10000","0.03375","128.79433","-0.00024","13.86078"
"2.20000","0.03539","134.03586","-0.00021","14.42487"
"2.30000","0.03707","139.75748","-0.00010","15.04062"
"2.40000","0.03876","145.63777","0.00011","15.67346"
"2.50000","0.04041","150.81512","0.00026","16.23064"
"2.60000","0.04206","155.92810","0.00034","16.78090"
"2.70000","0.04373","161.30739","0.00009","17.35981"
"2.80000","0.04542","166.97324","-0.00017","17.96957"
"2.90000","0.04707","172.11795","-0.00021","18.52324"
"3.00000","0.04872","177.62125","-0.00015","19.11550"
"3.10000","0.05039","182.85561","0.00009","19.67882"
"3.20000","0.05209","188.11971","0.00031","20.24534"
"3.30000","0.05374","193.74370","0.00034","20.85059"
"3.40000","0.05538","198.71582","0.00023","21.38569"
"3.50000","0.05706","204.09485","-0.00002","21.96458"
"3.60000","0.05875","209.44647","-0.00023","22.54052"
"3.70000","0.06042","214.51331","-0.00029","23.08581"
"3.80000","0.06206","219.51173","-0.00022","23.62373"
"3.90000","0.06374","224.57832","-0.00006","24.16900"
"4.00000","0.06542","229.69925","0.00016","24.72011"
"4.10000","0.06709","234.75504","0.00027","25.26421"
"4.20000","0.06873","239.55370","0.00021","25.78064"
"4.30000","0.07040","244.89293","0.00012","26.35525"
"4.40000","0.07208","249.70877","-0.00003","26.87352"
"4.50000","0.07373","255.23198","-0.00014","27.46793"
"4.60000","0.07539","259.82535","-0.00014","27.96226"
"4.70000","0.07707","264.79480","0.00000","28.49707"
"4.80000","0.07875","269.70407","0.00022","29.02541"
"4.90000","0.08039","274.64630","0.00028","29.55729"
"5.00000","0.08206","279.29160","0.00024","30.05721"
"5.10000","0.08374","284.40427","0.00003","30.60743"
"5.20000","0.08543","289.50775","-0.00016","31.15667"
"5.30000","0.08705","294.36569","-0.00018","31.67948"
"5.40000","0.08872","299.07083","-0.00004","32.18584"
"5.50000","0.09042","304.42236","0.00027","32.76177"
"5.60000","0.09209","308.35687","0.00047","33.18520"
"5.70000","0.09374","313.34592","0.00055","33.72212"
"5.80000","0.09537","317.45236","0.00036","34.16405"
"5.90000","0.09706","322.30493","0.00006","34.68628"
"6.00000","0.09877","326.98306","-0.00020","35.18974"
"6.10000","0.10041","331.46222","-0.00032","35.67178"
"6.20000","0.10204","335.32373","-0.00025","36.08736"
"6.30000","0.10374","339.94006","0.00003","36.58417"
"6.40000","0.10544","344.57147","0.00035","37.08260"
"6.50000","0.10708","349.05777","0.00055","37.56541"
"6.60000","0.10873","352.95212","0.00062","37.98452"
"6.70000","0.11039","357.40448","0.00052","38.46368"
"6.80000","0.11211","361.51193","0.00022","38.90572"
"6.90000","0.11376","366.05344","-0.00010","39.39447"
"7.00000","0.11541","369.88187","-0.00015","39.80649"
"7.10000","0.11705","373.85080","-0.00005","40.23362"
"7.20000","0.11877","378.23914","0.00014","40.70589"
"7.30000","0.12042","381.82901","0.00027","41.09223"
"7.40000","0.12206","385.91821","0.00031","41.53231"
"7.50000","0.12372","389.28024","0.00026","41.89413"
"7.60000","0.12540","393.53818","0.00013","42.35237"
"7.70000","0.12708","397.25696","-0.00010","42.75258"
"7.80000","0.12873","401.38602","-0.00021","43.19695"
"7.90000","0.13040","404.82413","-0.00019","43.56696"
"8.00000","0.13206","408.51175","-0.00004","43.96381"
"8.10000","0.13374","412.06464","0.00015","44.34617"
"8.20000","0.13540","415.52734","0.00027","44.71883"
"8.30000","0.13709","419.33905","0.00030","45.12904"
"8.40000","0.13874","422.91931","0.00020","45.51435"
"8.50000","0.14039","425.93015","0.00000","45.83837"
"8.60000","0.14209","429.58548","-0.00016","46.23176"
"8.70000","0.14376","433.08096","-0.00020","46.60794"
"8.80000","0.14543","436.63339","-0.00013","46.99025"
"8.90000","0.14703","439.57471","0.00011","47.30679"
"9.00000","0.14872","443.00580","0.00028","47.67604"
"9.10000","0.15043","446.16956","0.00034","48.01653"
"9.20000","0.15210","449.21381","0.00019","48.34415"
"9.30000","0.15372","452.27118","0.00005","48.67318"
"9.40000","0.15538","455.48282","-0.00009","49.01881"
"9.50000","0.15708","458.72528","-0.00018","49.36777"
"9.60000","0.15879","462.01770","-0.00011","49.72210"
"9.70000","0.16042","463.97043","0.00013","49.93225"
"9.80000","0.16202","466.34906","0.00034","50.18823"
"9.90000","0.16373","469.64304","0.00047","50.54273"
"10.00000","0.16544","472.84030","0.00046","50.88682"
"10.10000","0.16709","476.09979","0.00029","51.23760"
"10.20000","0.16870","479.21652","-0.00010","51.57302"
"10.30000","0.17038","482.39554","-0.00027","51.91515"
"10.40000","0.17210","485.40335","-0.00034","52.23885"
"10.50000","0.17376","488.72144","-0.00009","52.59594"
"10.60000","0.17540","491.18985","0.00024","52.86159"
"10.70000","0.17703","494.38089","0.00046","53.20501"
"10.80000","0.17876","497.25409","0.00042","53.51422"
"10.90000","0.18043","500.02835","0.00025","53.81278"
"11.00000","0.18208","503.05197","-0.00003","54.13818"
"11.10000","0.18373","505.97388","-0.00022","54.45264"
"11.20000","0.18542","508.44592","-0.00024","54.71867"
"11.30000","0.18710","511.55264","-0.00017","55.05302"
"11.40000","0.18876","514.27002","0.00008","55.34546"
"11.50000","0.19042","516.54388","0.00025","55.59018"
"11.60000","0.19205","519.34174","0.00041","55.89128"
"11.70000","0.19373","522.08521","0.00035","56.18653"
"11.80000","0.19542","524.82489","0.00010","56.48137"
"11.90000","0.19709","527.49548","-0.00023","56.76878"
"12.00000","0.19873","530.04626","-0.00049","57.04329"
"12.10000","0.20038","532.59448","-0.00036","57.31753"
"12.20000","0.20208","535.33002","0.00001","57.61193"
"12.30000","0.20376","537.87878","0.00038","57.88622"
"12.40000","0.20543","540.59833","0.00055","58.17890"
"12.50000","0.20702","542.80408","0.00053","58.41628"
"12.60000","0.20873","545.15747","0.00023","58.66955"
"12.70000","0.21043","548.04602","-0.00019","58.98042"
"12.80000","0.21211","550.58813","-0.00047","59.25400"
"12.90000","0.21370","552.51947","-0.00048","59.46185"
"13.00000","0.21536","554.76123","-0.00018","59.70310"
"13.10000","0.21708","557.40027","0.00017","59.98711"
"13.20000","0.21878","559.87177","0.00036","60.25310"
"13.30000","0.22040","562.44568","0.00045","60.53010"
"13.40000","0.22202","564.41901","0.00040","60.74247"
"13.50000","0.22374","566.46777","0.00009","60.96296"
"13.60000","0.22545","569.32770","-0.00029","61.27074"
"13.70000","0.22708","571.18677","-0.00049","61.47081"
"13.80000","0.22870","573.47980","-0.00039","61.71759"
"13.90000","0.23040","575.70313","-0.00007","61.95686"
"14.00000","0.23212","578.39691","0.00029","62.24676"
"14.10000","0.23376","580.27441","0.00046","62.44882"
"14.20000","0.23540","582.55518","0.00041","62.69427"
"14.30000","0.23704","584.51904","0.00015","62.90562"
"14.40000","0.23875","587.01483","-0.00014","63.17422"
"14.50000","0.24042","588.96576","-0.00034","63.38418"
"14.60000","0.24206","591.25769","-0.00028","63.63083"
"14.70000","0.24371","593.07898","-0.00002","63.82684"
"14.80000","0.24539","595.39886","0.00026","64.07651"
"14.90000","0.24707","597.62000","0.00043","64.31554"
"15.00000","0.24874","599.74792","0.00042","64.54455"
"15.10000","0.25040","601.91565","0.00020","64.77784"
"15.20000","0.25204","603.61261","-0.00015","64.96046"
"15.30000","0.25373","605.85419","-0.00037","65.20170"
"15.40000","0.25541","607.77118","-0.00042","65.40800"
"15.50000","0.25711","610.15790","-0.00018","65.66486"
"15.60000","0.25873","611.69269","0.00009","65.83004"
"15.70000","0.26039","613.83893","0.00038","66.06101"
"15.80000","0.26209","615.85529","0.00046","66.27802"
"15.90000","0.26377","617.68359","0.00036","66.47478"
"16.00000","0.26539","619.38416","0.00010","66.65779"
"16.10000","0.26703","621.43372","-0.00017","66.87836"
"16.20000","0.26873","623.39911","-0.00033","67.08987"
"16.30000","0.27044","625.43060","-0.00026","67.30850"
"16.40000","0.27211","627.23987","0.00009","67.50321"
"16.50000","0.27369","628.66949","0.00046","67.65707"
"16.60000","0.27539","631.01215","0.00058","67.90919"
"16.70000","0.27712","632.63861","0.00047","68.08423"
"16.80000","0.27879","634.87250","0.00015","68.32464"
"16.90000","0.28039","635.91614","-0.00015","68.43695"
"17.00000","0.28202","637.90497","-0.00032","68.65099"
"17.10000","0.28375","639.93921","-0.00033","68.86991"
"17.20000","0.28544","641.67560","-0.00012","69.05678"
"17.30000","0.28708","643.46698","0.00023","69.24957"
"17.40000","0.28867","645.00995","0.00038","69.41562"
"17.50000","0.29039","646.71680","0.00044","69.59931"
"17.60000","0.29211","648.50757","0.00026","69.79203"
"17.70000","0.29375","650.35858","0.00004","69.99124"
"17.80000","0.29536","652.04517","-0.00011","70.17274"
"17.90000","0.29703","653.68793","-0.00018","70.34954"
"18.00000","0.29876","655.99811","-0.00013","70.59816"
"18.10000","0.30042","657.92609","0.00010","70.80565"
"18.20000","0.30209","659.22192","0.00025","70.94511"
"18.30000","0.30372","660.96112","0.00035","71.13228"
"18.40000","0.30542","663.04474","0.00024","71.35651"
"18.50000","0.30711","665.05908","0.00012","71.57330"
"18.60000","0.30876","666.51764","-0.00012","71.73027"
"18.70000","0.31039","668.38184","-0.00021","71.93089"
"18.80000","0.31205","670.12109","-0.00023","72.11807"
"18.90000","0.31375","672.27832","-0.00009","72.35023"
"19.00000","0.31542","673.85370","0.00006","72.51977"
"19.10000","0.31710","675.63666","0.00022","72.71165"
"19.20000","0.31870","677.62128","0.00029","72.92523"
"19.30000","0.32038","679.43243","0.00021","73.12015"
"19.40000","0.32208","681.50226","0.00001","73.34290"
"19.50000","0.32378","683.45239","-0.00018","73.55278"
"19.60000","0.32538","684.90857","-0.00028","73.70949"
"19.70000","0.32703","686.88495","-0.00021","73.92219"
"19.80000","0.32874","688.77020","-0.00001","74.12508"
"19.90000","0.33045","690.51831","0.00021","74.31321"
"20.00000","0.33210","692.30652","0.00031","74.50565"
"20.10000","0.33369","694.13000","0.00024","74.70190"
"20.20000","0.33537","695.75641","0.00009","74.87693"
"20.30000","0.33711","697.86450","-0.00001","75.10380"
"20.40000","0.33878","699.29785","-0.00014","75.25806"
"20.50000","0.34037","700.65302","-0.00019","75.40390"
"20.60000","0.34203","702.54785","-0.00001","75.60782"
"20.70000","0.34377","704.38184","0.00021","75.80519"
"20.80000","0.34544","706.18982","0.00021","75.99976"
"20.90000","0.34708","707.96375","0.00019","76.19067"
"21.00000","0.34869","709.66675","0.00013","76.37395"
"21.10000","0.35042","711.73926","-0.00010","76.59699"
"21.20000","0.35213","713.66858","-0.00024","76.80463"
"21.30000","0.35377","715.13751","-0.00030","76.96272"
"21.40000","0.35537","716.91205","-0.00008","77.15369"
"21.50000","0.35707","718.52417","0.00008","77.32719"
"21.60000","0.35877","720.87201","0.00019","77.57986"
"21.70000","0.36043","722.61383","0.00027","77.76731"
"21.80000","0.36207","724.08954","0.00014","77.92612"
"21.90000","0.36370","725.62299","-0.00001","78.09116"
"22.00000","0.36540","727.83936","-0.00005","78.32968"
"22.10000","0.36708","729.56732","-0.00009","78.51564"
"22.20000","0.36875","731.38763","-0.00002","78.71154"
"22.30000","0.37037","733.16931","0.00007","78.90328"
"22.40000","0.37206","734.83789","0.00017","79.08286"
"22.50000","0.37375","736.94562","0.00018","79.30969"
"22.60000","0.37542","738.26794","0.00013","79.45200"
"22.70000","0.37710","740.20538","0.00004","79.66051"
"22.80000","0.37871","741.87598","-0.00005","79.84029"
"22.90000","0.38039","743.74969","-0.00005","80.04194"
"23.00000","0.38210","745.44275","-0.00003","80.22414"
"23.10000","0.38378","747.14496","0.00009","80.40733"
"23.20000","0.38538","748.78424","0.00020","80.58376"
"23.30000","0.38704","750.49481","0.00019","80.76785"
"23.40000","0.38874","752.25696","0.00009","80.95749"
"23.50000","0.39043","754.28754","-0.00005","81.17602"
"23.60000","0.39209","755.65948","-0.00018","81.32366"
"23.70000","0.39369","757.41370","-0.00025","81.51245"
"23.80000","0.39540","759.27197","-0.00017","81.71244"
"23.90000","0.39712","760.91669","-0.00002","81.88944"
"24.00000","0.39878","762.31854","0.00015","82.04031"
"24.10000","0.40036","764.23987","0.00027","82.24708"
"24.20000","0.40204","765.86230","0.00024","82.42168"
"24.30000","0.40377","767.48749","0.00007","82.59659"
"24.40000","0.40544","769.45551","-0.00010","82.80839"
"24.50000","0.40707","770.81702","-0.00018","82.95491"
"24.60000","0.40868","772.54242","-0.00010","83.14059"
"24.70000","0.41042","774.49963","-0.00003","83.35123"
"24.80000","0.41211","776.30518","0.00019","83.54554"
"24.90000","0.41374","777.98865","0.00037","83.72672"
"25.00000","0.41534","779.36450","0.00028","83.87479"
"25.10000","0.41706","781.38104","0.00005","84.09180"
"25.20000","0.41878","783.21021","-0.00006","84.28866"
"25.30000","0.42043","784.87885","-0.00023","84.46824"
"25.40000","0.42208","786.84326","-0.00016","84.67965"
"25.50000","0.42372","788.58276","-0.00001","84.86685"
"25.60000","0.42543","790.56439","0.00018","85.08012"
"25.70000","0.42710","792.01038","0.00028","85.23573"
"25.80000","0.42875","793.68695","0.00028","85.41616"
"25.90000","0.43038","795.19183","0.00015","85.57812"
"26.00000","0.43207","797.14270","-0.00007","85.78806"
"26.10000","0.43375","798.91522","-0.00019","85.97882"
"26.20000","0.43543","800.91193","-0.00023","86.19371"
"26.30000","0.43709","802.56036","-0.00011","86.37111"
"26.40000","0.43871","803.91028","0.00027","86.51639"
"26.50000","0.44040","805.61566","0.00040","86.69992"
"26.60000","0.44209","807.79504","0.00047","86.93446"
"26.70000","0.44377","809.44562","0.00031","87.11210"
"26.80000","0.44537","811.02539","0.00016","87.28211"
"26.90000","0.44705","812.80829","-0.00004","87.47399"
"27.00000","0.44875","814.63184","-0.00012","87.67023"
"27.10000","0.45045","816.60168","-0.00009","87.88223"
"27.20000","0.45209","818.12457","0.00007","88.04613"
"27.30000","0.45369","819.61493","0.00025","88.20651"
"27.40000","0.45539","821.53564","0.00034","88.41322"
"27.50000","0.45711","823.15253","0.00033","88.58723"
"27.60000","0.45877","825.17719","0.00014","88.80512"
"27.70000","0.46035","826.67200","-0.00004","88.96600"
"27.80000","0.46204","828.20581","-0.00012","89.13107"
"27.90000","0.46377","830.34625","-0.00003","89.36141"
"28.00000","0.46544","832.19379","0.00005","89.56025"
"28.10000","0.46706","833.53839","0.00031","89.70495"
"28.20000","0.46870","835.34668","0.00038","89.89956"
"28.30000","0.47043","837.18140","0.00037","90.09701"
"28.40000","0.47211","838.94513","0.00035","90.28682"
"28.50000","0.47376","840.32855","0.00006","90.43571"
"28.60000","0.47536","841.52106","0.00005","90.56404"
"28.70000","0.47707","843.59381","0.00015","90.78711"
"28.80000","0.47877","845.35645","0.00011","90.97681"
"28.90000","0.48041","846.55219","0.00016","91.10549"
"29.00000","0.48206","847.82843","0.00015","91.24284"
"29.10000","0.48371","849.75592","0.00013","91.45027"
"29.20000","0.48540","851.10901","0.00000","91.59589"
"29.30000","0.48708","852.66943","-0.00011","91.76382"
"29.40000","0.48875","854.16138","-0.00015","91.92439"
"29.50000","0.49037","855.49292","-0.00015","92.06769"
"29.60000","0.49206","857.29291","-0.00008","92.26140"
"29.70000","0.49375","858.81415","0.00006","92.42512"
"29.80000","0.49543","860.35687","0.00016","92.59114"
"29.90000","0.49708","861.80536","0.00018","92.74702"
"30.00000","0.49871","863.17487","0.00011","92.89441"
"30.10000","0.50041","864.90442","-0.00002","93.08054"
"30.20000","0.50210","866.32629","-0.00012","93.23357"
"30.30000","0.50378","867.62482","-0.00014","93.37331"
"30.40000","0.50537","868.65393","-0.00008","93.48407"
"30.50000","0.50705","869.82031","0.00002","93.60959"
"30.60000","0.50876","871.42596","0.00012","93.78239"
"30.70000","0.51045","872.38824","0.00016","93.88595"
"30.80000","0.51207","873.17059","0.00013","93.97015"
"30.90000","0.51369","874.27802","0.00002","94.08932"
"31.00000","0.51542","875.73993","-0.00011","94.24666"
"31.10000","0.51713","876.83301","-0.00019","94.36430"
"31.20000","0.51877","878.23535","-0.00017","94.51521"
"31.30000","0.52035","879.28699","-0.00005","94.62839"
"31.40000","0.52205","880.73016","0.00008","94.78371"
"31.50000","0.52378","882.52802","0.00015","94.97719"
"31.60000","0.52542","883.91083","0.00014","95.12601"
"31.70000","0.52705","885.19763","0.00005","95.26449"
"31.80000","0.52870","886.68439","-0.00005","95.42449"
"31.90000","0.53043","888.38385","-0.00011","95.60739"
"32.00000","0.53210","889.78510","-0.00012","95.75819"
"32.10000","0.53374","891.24866","-0.00009","95.91570"
"32.20000","0.53535","892.97107","-0.00003","96.10107"
"32.30000","0.53707","894.38678","0.00006","96.25343"
"32.40000","0.53877","896.25104","0.00012","96.45406"
"32.50000","0.54042","897.68268","0.00012","96.60812"
"32.60000","0.54206","899.04602","0.00004","96.75484"
"32.70000","0.54374","901.05292","-0.00006","96.97083"
"32.80000","0.54543","902.49548","-0.00015","97.12608"
"32.90000","0.54710","904.31012","-0.00002","97.32137"
"33.00000","0.54876","905.72009","0.00009","97.47311"
"33.10000","0.55037","907.36493","0.00014","97.65012"
"33.20000","0.55207","909.30005","0.00027","97.85838"
"33.30000","0.55375","910.75781","0.00026","98.01527"
"33.40000","0.55543","912.28168","0.00015","98.17926"
"33.50000","0.55707","913.89050","0.00015","98.35240"
"33.60000","0.55871","915.46100","-0.00005","98.52142"
"33.70000","0.56039","917.18042","-0.00003","98.70646"
"33.80000","0.56209","919.06512","0.00007","98.90929"
"33.90000","0.56377","921.05841","0.00020","99.12381"
"34.00000","0.56536","922.16425","0.00025","99.24282"
"34.10000","0.56705","923.83417","0.00018","99.42253"
"34.20000","0.56876","925.64240","0.00019","99.61713"
"34.30000","0.57044","927.15076","0.00004","99.77946"
"34.40000","0.57205","928.66095","-0.00006","99.94199"
"34.50000","0.57368","930.05542","-0.00019","100.09206"
"34.60000","0.57541","932.16492","-0.00012","100.31908"
"34.70000","0.57712","933.99304","-0.00006","100.51582"
"34.80000","0.57874","935.17133","0.00007","100.64263"
"34.90000","0.58035","936.78119","0.00009","100.81589"
"35.00000","0.58207","938.59320","0.00007","101.01089"
"35.10000","0.58379","940.55347","-0.00005","101.22186"
"35.20000","0.58543","942.18774","-0.00014","101.39774"
"35.30000","0.58704","943.25000","-0.00023","101.51205"
"35.40000","0.58871","944.96436","-0.00024","101.69656"
"35.50000","0.59045","947.00964","-0.00018","101.91666"
"35.60000","0.59211","948.76117","-0.00006","102.10516"
"35.70000","0.59374","950.20978","0.00003","102.26106"
"35.80000","0.59537","952.02570","0.00005","102.45649"
"35.90000","0.59710","953.64563","0.00003","102.63083"
"36.00000","0.59876","955.44495","-0.00004","102.82447"
"36.10000","0.60042","957.21039","-0.00011","103.01447"
"36.20000","0.60204","958.34937","-0.00012","103.13704"
"36.30000","0.60373","960.43311","-0.00006","103.36129"
"36.40000","0.60542","962.01044","0.00005","103.53104"
"36.50000","0.60709","963.51526","0.00011","103.69299"
"36.60000","0.60874","965.34143","0.00014","103.88953"
"36.70000","0.61038","966.96478","0.00008","104.06422"
"36.80000","0.61207","968.52490","-0.00001","104.23212"
"36.90000","0.61375","970.44403","-0.00007","104.43866"
"37.00000","0.61544","972.06525","-0.00007","104.61314"
"37.10000","0.61706","973.63281","-0.00002","104.78184"
"37.20000","0.61872","975.20770","0.00003","104.95132"
"37.30000","0.62041","976.94910","0.00006","105.13873"
"37.40000","0.62211","978.59418","0.00003","105.31577"
"37.50000","0.62376","980.21069","-0.00002","105.48975"
"37.60000","0.62536","981.71594","-0.00005","105.65174"
"37.70000","0.62706","983.35345","-0.00005","105.82796"
"37.80000","0.62877","985.32233","-0.00001","106.03986"
"37.90000","0.63045","986.61847","0.00003","106.17934"
"38.00000","0.63204","988.29205","0.00008","106.35946"
"38.10000","0.63370","989.97632","0.00009","106.54072"
"38.20000","0.63544","991.78247","0.00004","106.73509"
"38.30000","0.63711","993.62183","-0.00002","106.93304"
"38.40000","0.63874","995.42065","-0.00005","107.12663"
"38.50000","0.64035","996.56775","0.00008","107.25008"
"38.60000","0.64206","998.75500","0.00013","107.48547"
"38.70000","0.64379","1000.47449","0.00023","107.67052"
"38.80000","0.64542","1002.15137","0.00030","107.85099"
"38.90000","0.64702","1003.30811","0.00025","107.97548"
"39.00000","0.64870","1005.01917","0.00017","108.15962"
"39.10000","0.65044","1007.24597","-0.00001","108.39927"
"39.20000","0.65209","1008.79852","-0.00014","108.56635"
"39.30000","0.65372","1010.27625","-0.00011","108.72538"
"39.40000","0.65535","1012.29578","0.00001","108.94273"
"39.50000","0.65710","1013.85236","0.00016","109.11024"
"39.60000","0.65877","1015.94629","0.00024","109.33559"
"39.70000","0.66042","1017.51758","0.00024","109.50469"
"39.80000","0.66205","1019.09503","0.00015","109.67445"
"39.90000","0.66374","1020.86707","-0.00009","109.86517"
"40.00000","0.66544","1022.89960","-0.00019","110.08390"
"40.10000","0.66709","1024.16504","-0.00015","110.22009"
"40.20000","0.66875","1025.71790","-0.00007","110.38721"
"40.30000","0.67038","1027.67834","0.00009","110.59819"
"40.40000","0.67208","1029.74353","0.00032","110.82044"
"40.50000","0.67376","1031.24353","0.00032","110.98187"
"40.60000","0.67544","1032.83093","0.00012","111.15271"
"40.70000","0.67706","1034.44556","-0.00013","111.32647"
"40.80000","0.67871","1036.02356","-0.00036","111.49629"
"40.90000","0.68040","1037.75989","-0.00037","111.68316"
"41.00000","0.68210","1039.28198","-0.00022","111.84696"
"41.10000","0.68376","1041.39099","0.00002","112.07394"
"41.20000","0.68535","1042.93372","0.00024","112.23996"
"41.30000","0.68706","1044.89453","0.00030","112.45098"
"41.40000","0.68877","1046.70972","0.00020","112.64633"
"41.50000","0.69044","1047.95093","0.00001","112.77991"
"41.60000","0.69204","1049.41418","-0.00017","112.93739"
"41.70000","0.69370","1051.52246","-0.00024","113.16428"
"41.80000","0.69542","1053.42383","-0.00016","113.36890"
"41.90000","0.69711","1055.00220","0.00003","113.53876"
"42.00000","0.69874","1056.63940","0.00022","113.71496"
"42.10000","0.70035","1058.15088","0.00032","113.87762"
"42.20000","0.70208","1059.73706","0.00024","114.04833"
"42.30000","0.70379","1061.63745","0.00008","114.25285"
"42.40000","0.70543","1063.32751","-0.00012","114.43473"
"42.50000","0.70703","1065.08459","-0.00024","114.62383"
"42.60000","0.70872","1066.56006","-0.00007","114.78262"
"42.70000","0.71045","1068.49512","0.00006","114.99087"
"42.80000","0.71210","1070.03625","0.00025","115.15672"
"42.90000","0.71373","1071.49548","0.00044","115.31377"
"43.00000","0.71537","1073.15515","0.00038","115.49238"
"43.10000","0.71709","1075.14490","-0.00005","115.70651"
"43.20000","0.71876","1076.48914","-0.00029","115.85118"
"43.30000","0.72040","1078.45740","-0.00035","116.06300"
"43.40000","0.72204","1079.96570","-0.00017","116.22533"
"43.50000","0.72373","1081.49707","0.00021","116.39013"
"43.60000","0.72541","1083.55884","0.00034","116.61201"
"43.70000","0.72707","1085.25635","0.00036","116.79470"
"43.80000","0.72874","1086.82922","0.00022","116.96397"
"43.90000","0.73038","1088.48706","-0.00003","117.14239"
"44.00000","0.73206","1090.35852","-0.00024","117.34380"
"44.10000","0.73374","1091.85901","-0.00033","117.50528"
"44.20000","0.73543","1093.82214","-0.00004","117.71655"
"44.30000","0.73706","1094.98889","0.00014","117.84211"
"44.40000","0.73871","1096.97437","0.00038","118.05579"
"44.50000","0.74042","1099.01074","0.00044","118.27494"
"44.60000","0.74210","1100.76636","0.00022","118.46388"
"44.70000","0.74375","1102.60596","-0.00012","118.66186"
"44.80000","0.74537","1103.85974","-0.00032","118.79679"
"44.90000","0.74707","1105.71863","-0.00036","118.99684"
"45.00000","0.74878","1107.61426","-0.00004","119.20085"
"45.10000","0.75044","1109.31165","0.00017","119.38352"
"45.20000","0.75204","1110.85645","0.00045","119.54977"
"45.30000","0.75372","1112.88342","0.00030","119.76791"
"45.40000","0.75545","1114.64209","0.00015","119.95718"
"45.50000","0.75712","1116.84863","-0.00003","120.19465"
"45.60000","0.75872","1118.28479","-0.00017","120.34921"
"45.70000","0.76036","1119.69934","-0.00021","120.50143"
"45.80000","0.76208","1121.62695","-0.00012","120.70889"
"45.90000","0.76377","1123.58044","0.00001","120.91912"
"46.00000","0.76541","1125.48755","0.00019","121.12436"
"46.10000","0.76702","1127.02600","0.00026","121.28993"
"46.20000","0.76873","1129.00403","0.00015","121.50280"
"46.30000","0.77044","1130.68103","-0.00001","121.68328"
"46.40000","0.77208","1132.29553","-0.00017","121.85703"
"46.50000","0.77370","1134.07507","-0.00025","122.04855"
"46.60000","0.77537","1135.81506","-0.00020","122.23580"
"46.70000","0.77709","1137.90283","0.00001","122.46049"
"46.80000","0.77876","1139.70544","0.00019","122.65449"
"46.90000","0.78041","1141.16174","0.00026","122.81121"
"47.00000","0.78205","1143.04187","0.00020","123.01355"
"47.10000","0.78375","1144.89587","0.00004","123.21307"
"47.20000","0.78543","1147.12256","-0.00013","123.45271"
"47.30000","0.78709","1148.52283","-0.00024","123.60341"
"47.40000","0.78873","1150.43237","-0.00019","123.80891"
"47.50000","0.79039","1152.03516","-0.00009","123.98140"
"47.60000","0.79209","1153.64709","0.00006","124.15488"
"47.70000","0.79375","1155.81067","0.00017","124.38772"
"47.80000","0.79543","1157.57068","0.00020","124.57713"
"47.90000","0.79705","1159.17297","0.00013","124.74957"
"48.00000","0.79871","1160.92151","0.00003","124.93774"
"48.10000","0.80041","1163.14075","-0.00011","125.17658"
"48.20000","0.80210","1164.73071","-0.00018","125.34769"
"48.30000","0.80373","1166.63013","-0.00012","125.55210"
"48.40000","0.80536","1167.88916","0.00002","125.68760"
"48.50000","0.80707","1170.15198","0.00015","125.93112"
"48.60000","0.80877","1172.08484","0.00024","126.13914"
"48.70000","0.81043","1173.82910","0.00021","126.32685"
"48.80000","0.81202","1175.14197","0.00008","126.46815"
"48.90000","0.81371","1177.06958","-0.00007","126.67559"
"49.00000","0.81544","1179.06970","-0.00017","126.89085"
"49.10000","0.81710","1180.77478","-0.00017","127.07434"
"49.20000","0.81870","1182.57495","-0.00009","127.26807"
"49.30000","0.82037","1184.36316","0.00004","127.46053"
"49.40000","0.82210","1185.74438","0.00012","127.60917"
"49.50000","0.82376","1187.74561","0.00014","127.82454"
"49.60000","0.82541","1189.48975","0.00006","128.01224"
